vuln_id,affected_package,ecosystem,severity,fix_commits_found,functions_mined,num_functions_mined,functions_capped,source_repo
GHSA-j8v8-g9cx-5qf4,@better-auth/scim,npm,high,0,,0,False,
GHSA-2vg6-77g8-24mp,better-auth,npm,low,0,,0,False,
GHSA-7w99-5wm4-3g79,@better-auth/oauth-provider,npm,high,0,,0,False,
GHSA-5rr4-8452-hf4v,@better-auth/sso,npm,critical,0,,0,False,
GHSA-392p-2q2v-4372,@better-auth/oauth-provider,npm,high,0,,0,False,
GHSA-9h47-pqcx-hjr4,better-auth,npm,high,0,,0,False,
GHSA-86j7-9j95-vpqj,better-auth,npm,high,0,,0,False,
GHSA-g38m-r43w-p2q7,better-auth,npm,high,0,,0,False,
GHSA-fmh4-wcc4-5jm3,better-auth,npm,high,0,,0,False,
GHSA-p2fr-6hmx-4528,@better-auth/oauth-provider,npm,medium,0,,0,False,
GHSA-pw9m-5jxm-xr6h,better-auth,npm,critical,0,,0,False,
GHSA-g84h-j7jj-x32p,@aborruso/ckan-mcp-server,npm,medium,0,,0,False,
GHSA-7cfm-pqrj-xgq7,9router,npm,high,0,,0,False,
GHSA-qvfm-67h2-2qfx,9router,npm,critical,0,,0,False,
GHSA-vjc7-jrh9-9j86,9router,npm,critical,0,,0,False,
GHSA-mp2f-45pm-3cg9,@xhmikosr/decompress,npm,critical,3,isInsideOutput;setuidPlugin,2,False,XhmikosR/decompress
GHSA-6g2f-w7g3-77vf,9router,npm,high,2,extractApiKey;isLocalRequest;isLoopbackHostname;isPublicApi;isPublicLlmApi,5,False,decolua/9router
GHSA-jphh-m39h-6gwx,9router,npm,critical,0,,0,False,
GHSA-x4hg-hfwf-p9mw,@asymmetric-effort/nogginlessdom,npm,medium,1,hasNestedQuantifiers,1,False,asymmetric-effort/NogginLessDom
GHSA-322x-v876-g883,@asymmetric-effort/nogginlessdom,npm,high,1,,0,False,asymmetric-effort/NogginLessDom
GHSA-g6g7-pvmx-m74p,9router,npm,critical,0,,0,False,
GHSA-gj2h-2fpw-fhv9,@nuxt/ui,npm,medium,0,,0,False,
GHSA-86vw-mfpg-wwv9,jsonata,npm,high,4,,0,False,jsonata-js/jsonata
GHSA-f9ff-5x35-7gfw,@grackle-ai/mcp,npm,high,0,,0,False,
GHSA-v5ff-xmfp-p245,electerm,npm,high,1,cp;getFolderSize;mv,3,False,electerm/electerm
GHSA-38j7-23hf-9mhc,electerm,npm,high,1,,0,False,electerm/electerm
GHSA-525m-7f82-2mf7,@conform-to/dom,npm,high,0,,0,False,
GHSA-vv65-f55v-xm6g,@grackle-ai/runtime-sdk,npm,high,0,,0,False,
GHSA-93q6-wwjh-jc6h,@asymmetric-effort/specifyjs,npm,medium,1,renderStyle,1,False,asymmetric-effort/specifyjs
GHSA-j5qp-p44g-2m49,@asymmetric-effort/specifyjs,npm,medium,1,renderStyle,1,False,asymmetric-effort/specifyjs
GHSA-2944-57xv-2682,@asymmetric-effort/specifyjs,npm,medium,1,renderStyle,1,False,asymmetric-effort/specifyjs
GHSA-xw57-23p8-9wc5,@asymmetric-effort/specifyjs,npm,medium,2,renderStyle,1,False,asymmetric-effort/specifyjs
GHSA-qcr8-x557-7cp3,@asymmetric-effort/specifyjs,npm,medium,1,,0,False,asymmetric-effort/specifyjs
GHSA-5c7w-4wm3-85vw,@asymmetric-effort/specifyjs,npm,medium,1,renderStyle,1,False,asymmetric-effort/specifyjs
GHSA-8882-frvv-92w4,@asymmetric-effort/specifyjs,npm,high,1,renderStyle,1,False,asymmetric-effort/specifyjs
GHSA-p73f-w79w-jqr5,openclaw,npm,high,0,,0,False,
GHSA-j472-gf56-x589,openclaw,npm,high,0,,0,False,
GHSA-77q5-rr5v-x43q,openclaw,npm,high,0,,0,False,
GHSA-w5ww-7chg-mxcq,openclaw,npm,high,0,,0,False,
GHSA-7hxm-f538-3xp6,openclaw,npm,high,0,,0,False,
GHSA-4m3v-q747-pc6h,openclaw,npm,medium,0,,0,False,
GHSA-3c6j-hq33-3jv4,openclaw,npm,high,0,,0,False,
GHSA-vxx3-6hc9-7cc3,openclaw,npm,high,0,,0,False,
GHSA-rj6p-xmxr-qj4h,openclaw,npm,medium,0,,0,False,
GHSA-275c-xpvc-jgfw,openclaw,npm,medium,0,,0,False,
GHSA-3wqp-prf6-2m72,openclaw,npm,low,0,,0,False,
GHSA-6c4r-g249-wv3c,openclaw,npm,medium,0,,0,False,
GHSA-p39j-x9h5-q66m,openclaw,npm,medium,0,,0,False,
GHSA-v8cx-933x-r976,openclaw,npm,high,0,,0,False,
GHSA-8wg3-5mcm-fjq8,openclaw,npm,high,0,,0,False,
GHSA-77pv-3w4q-vrj5,openclaw,npm,medium,0,,0,False,
GHSA-xr4f-mjxj-w6w5,openclaw,npm,high,0,,0,False,
GHSA-hcm3-8f6r-6xwg,openclaw,npm,medium,0,,0,False,
GHSA-grc3-2j34-p6gm,openclaw,npm,medium,0,,0,False,
GHSA-w4v6-g3wm-w36c,openclaw,npm,critical,0,,0,False,
GHSA-gp79-m99v-gjmh,openclaw,npm,medium,0,,0,False,
GHSA-qjpc-qf9m-xwmr,openclaw,npm,high,0,,0,False,
GHSA-c29c-2q9c-pc86,openclaw,npm,high,0,,0,False,
GHSA-cqwv-9qjx-vxw2,openclaw,npm,medium,0,,0,False,
GHSA-jvm4-4j77-39p6,openclaw,npm,high,0,,0,False,
GHSA-83w9-h5wv-j9xm,openclaw,npm,high,0,,0,False,
GHSA-wv26-j37q-2g7p,openclaw,npm,medium,0,,0,False,
GHSA-p2fh-f5fc-44hr,openclaw,npm,medium,0,,0,False,
GHSA-hw9r-h9mr-4jff,openclaw,npm,high,0,,0,False,
GHSA-mhq8-78pj-5j79,openclaw,npm,high,0,,0,False,
GHSA-mgq6-vr84-7m2j,openclaw,npm,high,0,,0,False,
GHSA-6fvr-66p3-3qj4,openclaw,npm,high,0,,0,False,
GHSA-chr9-m4q2-76hw,openclaw,npm,high,0,,0,False,
GHSA-rggc-m335-3wvj,openclaw,npm,high,0,,0,False,
GHSA-v6r2-jh58-xx6w,openclaw,npm,high,0,,0,False,
GHSA-2hfg-4fh4-qp7f,openclaw,npm,medium,0,,0,False,
GHSA-2j8v-hwgc-x698,Openclaw,npm,high,0,,0,False,
GHSA-qh2f-99mv-mrcf,openclaw,npm,medium,0,,0,False,
GHSA-xww8-gqvh-92x9,openclaw,npm,high,0,,0,False,
GHSA-q7q8-3mgw-q67r,openclaw,npm,high,0,,0,False,
GHSA-9c3v-684m-579c,openclaw,npm,medium,0,,0,False,
GHSA-6gr2-qh89-hxwm,@apify/actors-mcp-server,npm,high,0,,0,False,
GHSA-62q6-4hv4-vjrw,ghost,npm,critical,0,,0,False,
GHSA-hhx9-57xq-r5rw,@hey-api/openapi-ts,npm,medium,0,,0,False,
GHSA-52v5-jr5w-gjxr,sigstore,npm,high,0,,0,False,
GHSA-xgjw-pm74-86q4,@sigstore/verify,npm,medium,0,,0,False,
GHSA-hwpp-h97w-2h3j,repomix,npm,medium,0,,0,False,
GHSA-9mm9-rqhj-j5mx,repomix,npm,high,0,,0,False,
GHSA-p26j-h7wj-r568,wetty,npm,high,0,,0,False,
GHSA-pvrj-8cg3-j5f8,auth-fetch-mcp,npm,high,0,,0,False,
GHSA-c5r6-m4mr-8q5j,@jshookmcp/jshook,npm,medium,0,,0,False,
GHSA-qcm7-3vpr-hj5h,@adonisjs/bodyparser,npm,high,1,,0,False,adonisjs/bodyparser
GHSA-g4w6-vmgf-xqvx,@cedar-policy/authorization-for-expressjs,npm,high,0,,0,False,
GHSA-qrv3-253h-g69c,pnpm,npm,high,0,,0,False,
GHSA-72r4-9c5j-mj57,pnpm,npm,high,2,isErrorWithCode,1,False,pnpm/pnpm
GHSA-fr4h-3cph-29xv,pnpm,npm,high,0,,0,False,
GHSA-v23m-ccfg-pq9h,pnpm,npm,high,1,maybeGunzip;normalizePackageName,2,False,pnpm/pnpm
GHSA-4gxm-v5v7-fqc4,pnpm,npm,medium,0,,0,False,
GHSA-w466-c33r-3gjp,pnpm,npm,high,0,,0,False,
GHSA-gj8w-mvpf-x27x,pnpm,npm,high,0,,0,False,
GHSA-5wx6-mg75-v57r,pnpm,npm,high,1,addAllowBuildRule;allowBuild;collectCandidates;createGitHostedTarballPkgResolutionId;findLinkedGvsDir;findPackages;isDepPathAllowBuildKey;isGitHostedTarballUrl;isRegistryShapedResolution;isSourceLikeDepPathVersion;matches;matchesDepPath;normalizeGitRepoForPkgResolutionId;nthAncestorDir,14,False,pnpm/pnpm
GHSA-3qhv-2rgh-x77r,pnpm,npm,medium,0,,0,False,
GHSA-rxhj-4m44-96r4,pnpm,npm,high,0,,0,False,
GHSA-cjhr-43r9-cfmw,pnpm,npm,medium,0,,0,False,
GHSA-hwx4-2j3j-g496,pnpm,npm,high,0,,0,False,
GHSA-p4xf-rf54-rj3x,pnpm,npm,medium,0,,0,False,
GHSA-q6j5-fjx5-2mc3,pnpm,npm,medium,0,,0,False,
GHSA-54hh-g5mx-jqcp,pnpm,npm,medium,0,,0,False,
GHSA-m34p-749j-x6m6,js-toml,npm,medium,0,,0,False,
GHSA-396q-4vc8-28x9,@microsoft/kiota-http-fetchlibrary,npm,medium,1,,0,False,microsoft/kiota-typescript
GHSA-wp3c-266w-4qfq,js-toml,npm,high,1,,0,False,sunnyadn/js-toml
GHSA-4hf8-5mjm-rfgq,line-desktop-mcp,npm,high,1,parseArgs,1,False,dtwang/line-desktop-mcp
GHSA-hg3w-7f8c-63hp,pnpm,npm,medium,0,,0,False,
GHSA-rp72-5v5q-2446,@cardano402/mcp-server,npm,low,0,,0,False,
GHSA-9v98-6g37-x9g6,@deepstream/server,npm,critical,1,tokenize,1,False,deepstreamIO/deepstream.io
GHSA-3p34-w4f6-5xh2,better-helperjs,npm,high,0,,0,False,
GHSA-fhp4-pr5j-46m5,muhammara,npm,high,1,,0,False,julianhille/MuhammaraJS
GHSA-22p9-wv53-3rq4,linkify-it,npm,high,0,,0,False,
GHSA-f65r-h4g3-3h9h,@mcptoolshop/backpropagate,npm,critical,0,,0,False,
GHSA-5vwr-qchf-q4pf,@cyclonedx/cdxgen,npm,medium,1,formatActivityTarget;getUnsafeShellToken;hasShellMetacharacters;isWindowsShellHijackRisk;recordSuspiciousShellPathActivities,5,False,cdxgen/cdxgen
GHSA-jfc7-64v2-mr8c,@sigstore/core,npm,medium,0,,0,False,
GHSA-wrr4-782v-jhwh,neotoma,npm,low,0,,0,False,
GHSA-2933-q333-qg83,i18next-fs-backend,npm,critical,1,getLastOfPath,1,False,i18next/i18next-fs-backend
GHSA-f49m-vf83-692w,i18next-http-middleware,npm,critical,1,,0,False,i18next/i18next-http-middleware
GHSA-4vp2-6q8c-pvq2,@anthropic-ai/claude-code,npm,medium,0,,0,False,
GHSA-8qv3-p479-cj62,@budibase/server,npm,critical,0,,0,False,
GHSA-xqjm-27pc-rvwm,@actual-app/web,npm,medium,0,,0,False,
GHSA-gfq7-5x4g-3xhf,@budibase/backend-core,npm,high,0,,0,False,
GHSA-w7mq-r738-x278,@budibase/server,npm,critical,0,,0,False,
GHSA-rgvg-3wpc-h44p,@budibase/server,npm,high,0,,0,False,
GHSA-cq9c-6w48-qmfg,@actual-app/sync-server,npm,high,0,,0,False,
GHSA-35c4-rvc8-frhm,@budibase/server,npm,high,0,,0,False,
GHSA-jj36-r9w3-3pfh,@budibase/server,npm,high,2,,0,False,Budibase/budibase
GHSA-v7j5-vc4m-723w,@budibase/server,npm,high,2,getCurrentGlobalUserId,1,False,Budibase/budibase
GHSA-hvqh-jw65-wcpq,devbridge-autocomplete,npm,medium,1,,0,False,devbridge/jQuery-Autocomplete
GHSA-9m6g-wc8r-q59c,scim-patch,npm,critical,1,validatePatchOperation,1,False,thomaspoignant/scim-patch
GHSA-4q6h-8p4v-67vq,@budibase/server,npm,high,0,,0,False,
GHSA-3f62-qv96-4p78,@actual-app/sync-server,npm,medium,0,,0,False,
GHSA-7gh7-258j-4mpq,@actual-app/cli,npm,medium,0,,0,False,
GHSA-g2gw-q38m-vjfc,@merill/lokka,npm,high,0,,0,False,
GHSA-h5x8-xp6m-x6q4,@jhb.software/payload-cloudinary-plugin,npm,high,0,,0,False,
GHSA-x975-rgx4-5fh4,appium-mcp,npm,high,1,escapeHtml,1,False,appium/appium-mcp
GHSA-v3f4-w7r7-v3hm,@zenalexa/unicli,npm,high,0,,0,False,
GHSA-97pr-9hgg-3p8r,parse-server,npm,low,2,,0,False,parse-community/parse-server
GHSA-mrvx-jmjw-vggc,mcp-searxng,npm,high,0,,0,False,
GHSA-xcqx-9jf5-w339,mcp-searxng,npm,high,0,,0,False,
GHSA-48x2-6pr9-2jjf,network-ai,npm,medium,1,,0,False,Jovancoding/Network-AI
GHSA-6x2m-p4xp-wg22,network-ai,npm,medium,1,,0,False,Jovancoding/Network-AI
GHSA-mxjx-28vx-xjjj,network-ai,npm,medium,1,,0,False,Jovancoding/Network-AI
GHSA-jvcm-f35g-w78p,network-ai,npm,medium,1,,0,False,Jovancoding/Network-AI
GHSA-2fmp-9rvw-hc96,network-ai,npm,high,1,,0,False,Jovancoding/Network-AI
GHSA-9c83-rr99-vfwj,@bitbonsai/mcpvault,npm,medium,0,,0,False,
GHSA-h5jc-78hr-3pc9,@sveltia/cms,npm,low,1,validateIframe,1,False,sveltia/sveltia-cms
GHSA-wwf9-7jrc-rv4q,@outerbase/studio,npm,medium,1,TextComponent,1,False,outerbase/studio
GHSA-g5qx-h5f3-mp2f,tinacms,npm,high,1,Node;Probe;cleanup;dispatchUpdate,4,False,tinacms/tinacms
GHSA-4936-9hrh-qqpw,@tinacms/cli,npm,high,2,,0,False,tinacms/tinacms
GHSA-hp36-v28f-w3r4,flat-to-nested,npm,high,1,,0,False,joaonuno/flat-to-nested-js
GHSA-v75r-vx73-82pj,@cyclonedx/cyclonedx-npm,npm,high,1,,0,False,CycloneDX/cyclonedx-node-npm
GHSA-v52w-28xh-v562,kozou,npm,high,0,,0,False,
GHSA-v8x7-r927-cc93,parse-server,npm,low,2,,0,False,parse-community/parse-server
GHSA-f962-v9hr-pfg5,@jupyterlab/git,npm,high,0,,0,False,
GHSA-wmwx-jr2p-4j4r,parse-server,npm,medium,2,,0,False,parse-community/parse-server
GHSA-75v4-m273-5j49,parse-server,npm,medium,1,,0,False,parse-community/parse-server
GHSA-7wqv-xjf3-x35v,parse-server,npm,low,2,,0,False,parse-community/parse-server
GHSA-p84r-h6rx-f2xr,parse-server,npm,medium,1,normalizeRouteAllowListPath,1,False,parse-community/parse-server
GHSA-9ggv-8w38-r7pm,typeorm,npm,medium,2,,0,False,typeorm/typeorm
GHSA-9wxg-vf3r-56hc,@openzeppelin/wizard,npm,low,0,,0,False,
GHSA-vcv2-r9jh-99m5,agentic-flow,npm,high,2,,0,False,ruvnet/agentic-flow
GHSA-cgxm-vr2f-6fj8,parse-server,npm,high,2,checkDepth;findObjectWithKey,2,False,parse-community/parse-server
GHSA-g8m3-5g58-fq7m,undici,npm,low,0,,0,False,
GHSA-vxpw-j846-p89q,undici,npm,high,0,,0,False,
GHSA-p88m-4jfj-68fv,undici,npm,medium,0,,0,False,
GHSA-hm92-r4w5-c3mj,undici,npm,high,1,,0,False,nodejs/undici
GHSA-35p6-xmwp-9g52,undici,npm,low,0,,0,False,
GHSA-qw6v-5fcf-5666,network-ai,npm,critical,0,,0,False,
GHSA-r78r-rwrf-rjwp,network-ai,npm,critical,0,,0,False,
GHSA-87mf-gv2c-c62c,ts-deepmerge,npm,medium,1,isObject,1,False,voodoocreation/ts-deepmerge
GHSA-q59x-jc9f-gfqf,signalk-server,npm,medium,0,,0,False,
GHSA-4h5r-5jm8-jxjm,gemini-mcp-tool,npm,critical,0,,0,False,
GHSA-4hpg-mp64-x7xq,openclaw,npm,medium,0,,0,False,
GHSA-8mg9-j9cf-54cj,openclaw,npm,low,0,,0,False,
GHSA-rx78-29qr-5hq8,openclaw,npm,high,0,,0,False,
GHSA-wc84-j36w-pw4x,openclaw,npm,high,0,,0,False,
GHSA-cw4q-gqg5-g38h,openclaw,npm,high,0,,0,False,
GHSA-mpc8-jxjh-qpgh,openclaw,npm,medium,0,,0,False,
GHSA-24vr-rprv-67rf,openclaw,npm,high,0,,0,False,
GHSA-v2ww-5rh7-2h5v,openclaw,npm,high,0,,0,False,
GHSA-8j37-5w68-wj2g,openclaw,npm,low,0,,0,False,
GHSA-72fw-cqh5-f324,openclaw,npm,medium,0,,0,False,
GHSA-rwp6-7w3q-75fq,openclaw,npm,medium,0,,0,False,
GHSA-8c59-hr4w-qg69,openclaw,npm,high,0,,0,False,
GHSA-68xw-r643-9p5w,openclaw,npm,low,0,,0,False,
GHSA-x629-46cc-7xgw,openclaw,npm,medium,0,,0,False,
GHSA-w9hf-3pp7-pvxv,openclaw,npm,medium,0,,0,False,
GHSA-fcvx-5cxc-v5p8,openclaw,npm,medium,0,,0,False,
GHSA-9v8j-9c9g-w66c,openclaw,npm,low,0,,0,False,
GHSA-5cj2-3jr2-5h77,openclaw,npm,high,0,,0,False,
GHSA-gxg4-2rrr-jhc7,openclaw,npm,medium,0,,0,False,
GHSA-cwpp-5962-q4f6,openclaw,npm,low,0,,0,False,
GHSA-m973-pr9r-hp2w,@theia/ai-chat-ui,npm,high,2,,0,False,eclipse-theia/theia
GHSA-g9jw-92q7-g7fj,@theia/debug,npm,high,1,,0,False,eclipse-theia/theia
GHSA-3jww-hxqj-wfq2,@theia/ai-chat-ui,npm,high,2,,0,False,eclipse-theia/theia
GHSA-qwjm-9c66-w4q4,@theia/ai-chat-ui,npm,medium,2,,0,False,eclipse-theia/theia
GHSA-qqf5-x7mj-v43p,budibase,npm,high,0,,0,False,
GHSA-gfj5-979r-92pw,@acastellon/auth,npm,critical,0,,0,False,
GHSA-fq4x-789w-jg5h,@agenticmail/core,npm,high,0,,0,False,
GHSA-hjwc-26pj-v3pm,@agenticmail/api,npm,high,0,,0,False,
GHSA-c226-q6fx-6j6c,openclaw,npm,medium,0,,0,False,
GHSA-j99q-93c9-h869,@bitbonsai/mcpvault,npm,medium,0,,0,False,
GHSA-vmh5-mc38-953g,undici,npm,high,0,,0,False,
GHSA-pr7r-676h-xcf6,undici,npm,medium,0,,0,False,
GHSA-38rv-x7px-6hhq,undici,npm,high,0,,0,False,
GHSA-p6gq-j5cr-w38f,nodemailer,npm,high,0,,0,False,
GHSA-cmwh-pvxp-8882,dompurify,npm,medium,0,,0,False,
GHSA-5jv7-2mjm-h6qj,praisonai,npm,high,0,,0,False,
GHSA-h2w2-v7j6-xqm4,praisonai,npm,high,0,,0,False,
GHSA-j4f3-55x4-r6q2,praisonai,npm,critical,0,,0,False,
GHSA-9752-mhqh-h34f,praisonai,npm,critical,0,,0,False,
GHSA-p69m-4f92-2v84,praisonai,npm,critical,0,,0,False,
GHSA-vjv9-7m7j-h833,praisonai,npm,high,0,,0,False,
GHSA-vmmj-pfw7-fjwp,praisonai,npm,critical,0,,0,False,
GHSA-gqmf-56h7-rrpf,praisonai,npm,high,0,,0,False,
GHSA-4qq2-2j2x-x62c,praisonai,npm,high,0,,0,False,
GHSA-2vcc-5v34-9jc8,tinacms,npm,medium,1,Node;Probe;cleanup;dispatchUpdate,4,False,tinacms/tinacms
GHSA-94jp-7776-qj6q,hydrooj,npm,medium,3,,0,False,hydro-dev/Hydro
GHSA-gcq2-9pq2-cxqm,http-proxy-middleware,npm,high,0,,0,False,
GHSA-64mm-vxmg-q3vj,http-proxy-middleware,npm,medium,0,,0,False,
GHSA-x9g3-xrwr-cwfg,piscina,npm,high,0,,0,False,
GHSA-vpmm-x3fm-qr5c,jodit,npm,medium,0,,0,False,
GHSA-985f-72mj-8gf7,openclaw,npm,medium,0,,0,False,
GHSA-fq9j-vw4w-fr6v,openclaw,npm,high,0,,0,False,
GHSA-f397-5vjw-v2c2,openclaw,npm,high,0,,0,False,
GHSA-q99w-vh6v-q3v7,openclaw,npm,high,0,,0,False,
GHSA-ccwh-wwpp-6wg5,openclaw,npm,high,0,,0,False,
GHSA-mx8g-39q3-5c79,webpack-dev-server,npm,medium,3,prepareProxy,1,False,facebook/create-react-app
GHSA-72gw-mp4g-v24j,multer,npm,high,0,,0,False,
GHSA-3p4h-7m6x-2hcm,multer,npm,medium,0,,0,False,
GHSA-fg94-h982-f3mm,@anthropic-ai/claude-code,npm,medium,0,,0,False,
GHSA-rjxq-qqhf-8hwh,openclaw,npm,high,0,,0,False,
GHSA-hmcr-rmjq-47qr,nocodb,npm,medium,0,,0,False,
GHSA-h6vv-pcq8-7xm4,nocodb,npm,medium,0,,0,False,
GHSA-6mhr-74x2-98v9,nocodb,npm,medium,0,,0,False,
GHSA-r989-7g3j-wjhw,nocodb,npm,medium,0,,0,False,
GHSA-gprh-27j3-g5h4,nocodb,npm,medium,0,,0,False,
GHSA-3pvj-jv98-qhjq,chrome-devtools-mcp,npm,medium,0,,0,False,
GHSA-664h-gpgq-h6xx,n8n,npm,medium,0,,0,False,
GHSA-mqxh-6gq7-558m,@earendil-works/pi-coding-agent,npm,medium,5,acquireTrustLockSync;createProjectTrustContext;createStartupTui;finish;formatDecision;formatProjectTrustPrompt;loadContextFileFromDir;normalizeCwd;parsePackageCommand;parseProjectTrustOverride;parseTimeoutSetting;prepareWindowsNpmSelfUpdate;printPackageCommandHelp;readTrustFile;reportSettingsErrors;resolveCliPaths;resolveProjectTrusted;writeTrustFile,18,True,earendil-works/pi
GHSA-jfgx-wxx8-mp94,@earendil-works/pi-coding-agent,npm,high,3,buildGitSource;decodeForValidation;getHomeDir;hasUnsafeGitInstallPart;parseGenericGitUrl;splitRef,6,False,earendil-works/pi
GHSA-r95r-rj6r-c39x,@mariozechner/pi-coding-agent,npm,low,1,,0,False,earendil-works/pi
GHSA-7v5m-pr3q-6453,@mariozechner/pi-coding-agent,npm,low,1,sanitizeMarkdownUrl,1,False,earendil-works/pi
GHSA-x6qj-4h56-5rj5,@nuxt/webpack-builder,npm,medium,3,firstHeader;isLoopbackHost;isSameOriginRequest;wdmToH3Handler,4,False,nuxt/nuxt
GHSA-m3q2-p4fw-w38m,nuxt,npm,low,2,,0,False,nuxt/nuxt
GHSA-rm2v-h48j-895m,n8n,npm,high,0,,0,False,
GHSA-qrx8-25qr-5r7v,n8n,npm,high,0,,0,False,
GHSA-2j5h-858j-5mpf,n8n,npm,high,0,,0,False,
GHSA-pmqw-72cg-wx85,n8n,npm,high,0,,0,False,
GHSA-jqpw-qww5-cj4c,n8n,npm,medium,0,,0,False,
GHSA-h3jj-5f3v-3685,n8n,npm,medium,0,,0,False,
GHSA-jwm3-qcfw-c5pp,n8n,npm,medium,0,,0,False,
GHSA-42h7-m79w-wvg5,n8n,npm,high,0,,0,False,
GHSA-h86q-fx34-gfjr,n8n,npm,medium,0,,0,False,
GHSA-x6p3-m6h9-fx7r,n8n,npm,high,0,,0,False,
GHSA-2w22-3f6x-3hf4,openclaw,npm,high,0,,0,False,
GHSA-8wmm-344f-mpjg,openclaw,npm,medium,0,,0,False,
GHSA-vr6h-vxqj-3pjx,openclaw,npm,high,0,,0,False,
GHSA-h9h6-pwqv-j9hv,openclaw,npm,low,0,,0,False,
GHSA-g796-jqmx-wf9q,openclaw,npm,medium,0,,0,False,
GHSA-8hj2-w4c9-fjfq,openclaw,npm,low,0,,0,False,
GHSA-v383-2wgg-v483,openclaw,npm,high,0,,0,False,
GHSA-vqx6-6j84-2794,openclaw,npm,medium,0,,0,False,
GHSA-r2fx-hp6p-pgrm,openclaw,npm,medium,0,,0,False,
GHSA-3v3j-737j-7g74,openclaw,npm,high,0,,0,False,
GHSA-hc4w-hm59-9w88,openclaw,npm,low,0,,0,False,
GHSA-4qgr-57jq-93vh,openclaw,npm,high,0,,0,False,
GHSA-vqj9-vhg4-27mg,openclaw,npm,medium,0,,0,False,
GHSA-w7m7-3xcf-mp48,openclaw,npm,high,0,,0,False,
GHSA-27pq-2ph8-8x25,openclaw,npm,high,0,,0,False,
GHSA-qp5j-jr73-m2pw,openclaw,npm,high,0,,0,False,
GHSA-r7vv-6763-m739,openclaw,npm,low,0,,0,False,
GHSA-c8w7-9w9h-x69q,openclaw,npm,medium,0,,0,False,
GHSA-p44v-rx83-vjp4,openclaw,npm,high,0,,0,False,
GHSA-gw2c-6hcg-5g52,openclaw,npm,medium,0,,0,False,
GHSA-wrr6-p5r6-474m,openclaw,npm,low,0,,0,False,
GHSA-58wc-8wrv-xp9j,openclaw,npm,medium,0,,0,False,
GHSA-wrmq-9fc4-gwwj,openclaw,npm,high,0,,0,False,
GHSA-6jm4-83g2-35gv,openclaw,npm,medium,0,,0,False,
GHSA-6xcg-6q43-rj2v,openclaw,npm,low,0,,0,False,
GHSA-xmwj-c75x-6346,@lobehub/lobehub,npm,critical,0,,0,False,
GHSA-9c38-2mcm-q7f7,n8n,npm,medium,0,,0,False,
GHSA-2vff-hj5x-8gq7,n8n,npm,medium,0,,0,False,
GHSA-v733-mwr6-fgcm,n8n,npm,high,0,,0,False,
GHSA-jvc7-762p-3743,n8n,npm,medium,0,,0,False,
GHSA-hv7x-3x78-gx53,n8n,npm,medium,0,,0,False,
GHSA-jpq7-226w-6cxx,n8n,npm,medium,0,,0,False,
GHSA-c37g-w77q-m4vp,n8n,npm,medium,0,,0,False,
GHSA-5xp3-2w67-427v,n8n,npm,medium,0,,0,False,
GHSA-9pq8-m8gp-4p53,n8n,npm,high,0,,0,False,
GHSA-jrpj-wcv7-9fh9,astro,npm,medium,0,,0,False,
GHSA-2pvr-wf23-7pc7,astro,npm,high,0,,0,False,
GHSA-529g-xq4f-cw38,@astrojs/netlify,npm,medium,0,,0,False,
GHSA-rv63-4mwf-qqc2,hono,npm,medium,0,,0,False,
GHSA-wgpf-jwqj-8h8p,hono,npm,medium,0,,0,False,
GHSA-88fw-hqm2-52qc,hono,npm,high,0,,0,False,
GHSA-wwfh-h76j-fc44,hono,npm,medium,0,,0,False,
GHSA-j6c9-x7qj-28xf,hono,npm,medium,0,,0,False,
GHSA-8hv8-536x-4wqp,astro,npm,high,0,,0,False,
GHSA-934w-87qh-qr26,nuxt,npm,medium,2,sanitizeExternalHref,1,False,nuxt/nuxt
GHSA-534h-c3cw-v3h9,nuxt,npm,medium,2,createViteNodeSocketServer;generateSocketPath;getManifest,3,False,nuxt/nuxt
GHSA-mm7m-92g8-7m47,nuxt,npm,high,2,,0,False,nuxt/nuxt
GHSA-c9cv-mq2m-ppp3,nuxt,npm,medium,8,,0,False,nuxt/nuxt
GHSA-g6pc-6676-c23j,remotion,npm,critical,1,,0,False,remotion-dev/remotion
GHSA-2jqp-f4gr-44fr,remotion,npm,critical,1,,0,False,remotion-dev/remotion
GHSA-rq7w-g337-39qq,nuxt,npm,low,2,getDevHandlerAllowedHosts;isLocalDevRequest,2,False,nuxt/nuxt
GHSA-999r-qq7v-r334,aws-cdk-lib,npm,high,2,createLocalCommand;createSteps;posixShellEscape;powershellEscape;preparePosixShellCommand;toCliArgs;toCliArgsArray;toTarget,8,False,aws/aws-cdk
GHSA-6v5v-wf23-fmfq,markdown-it,npm,medium,0,,0,False,
GHSA-8988-4f7v-96qf,@opentelemetry/core,npm,medium,0,,0,False,
GHSA-6v32-fjc9-9qf6,@nestjs/platform-fastify,npm,high,0,,0,False,
GHSA-q6m5-f73j-m9mc,electron,npm,critical,0,,0,False,
GHSA-9h5v-pfqq-x599,ua-parser-js,npm,medium,0,,0,False,
GHSA-pr59-h9ph-3fr8,protobufjs-cli,npm,high,0,,0,False,
GHSA-94rc-8x27-4472,protobufjs,npm,medium,0,,0,False,
GHSA-vxr8-fq34-vvx9,dompurify,npm,low,0,,0,False,
GHSA-84g9-w2xq-vcv6,react-router,npm,low,0,,0,False,
